"","Subject","Condition","Trial","Days_Past","Recall_Order","Total.Number.of.People","Unique.Within.Day","Unique.Overall","Specific.Description","Specific.Unique.Overall","Specific.Unique.Day","Vague.Description","Vague.Unique.Overall","Vague.Unique.Day"
"2578",1108,"FB","forward",1,1,0,0,0,0,0,0,0,0,0
"2579",1108,"FB","forward",1,1,2,2,0,2,0,2,0,0,0
"2580",1108,"FB","forward",1,1,1,1,1,1,1,1,0,0,0
"2581",1108,"FB","backward",1,2,2,2,0,2,0,2,0,0,0
"2582",1108,"FB","backward",1,2,4,4,4,0,0,0,4,4,4
"2583",1108,"FB","backward",1,2,0,0,0,0,0,0,0,0,0
"2584",1108,"FB","backward",2,2,1,1,0,1,0,1,0,0,0
"2585",1108,"FB","backward",2,2,5,5,0,5,0,5,0,0,0
"2586",1108,"FB","backward",2,2,0,0,0,0,0,0,0,0,0
"2587",1108,"FB","backward",3,2,3,3,2,1,1,1,2,1,2
"2588",1108,"FB","backward",3,2,5,2,0,5,0,2,0,0,0
"2589",1108,"FB","backward",3,2,0,0,0,0,0,0,0,0,0
"2590",1108,"FB","backward",4,2,4,4,4,0,0,0,4,4,4
"2591",1108,"FB","backward",4,2,2,0,0,2,0,0,0,0,0
"2592",1108,"FB","backward",4,2,1,0,0,1,0,0,0,0,0
"2593",1109,"BB","backward",1,1,3,3,3,3,3,3,0,0,0
"2594",1109,"BB","backward",1,1,3,0,0,3,0,0,0,0,0
"2595",1109,"BB","backward",1,1,3,0,0,3,0,0,0,0,0
"2596",1109,"BB","backward",2,1,3,3,0,3,0,3,0,0,0
"2597",1109,"BB","backward",2,1,3,0,0,3,0,0,0,0,0
"2598",1109,"BB","backward",2,1,3,0,0,3,0,0,0,0,0
"2599",1109,"BB","backward",3,1,3,3,0,3,0,3,0,0,0
"2600",1109,"BB","backward",3,1,3,0,0,3,0,0,0,0,0
"2601",1109,"BB","backward",3,1,3,0,0,3,0,0,0,0,0
"2602",1109,"BB","backward",4,1,3,3,0,3,0,3,0,0,0
"2603",1109,"BB","backward",4,1,3,0,0,3,0,0,0,0,0
"2604",1109,"BB","backward",4,1,3,0,0,3,0,0,0,0,0
"2605",1109,"BB","backward",1,2,3,3,0,3,0,3,0,0,0
"2606",1109,"BB","backward",1,2,3,0,0,3,0,0,0,0,0
"2607",1109,"BB","backward",1,2,3,0,0,3,0,0,0,0,0
"2608",1109,"BB","backward",2,2,3,3,0,3,0,3,0,0,0
"2609",1109,"BB","backward",2,2,3,0,0,3,0,0,0,0,0
"2610",1109,"BB","backward",2,2,3,0,0,3,0,0,0,0,0
"2611",1109,"BB","backward",3,2,3,3,0,3,0,3,0,0,0
"2612",1109,"BB","backward",3,2,3,0,0,3,0,0,0,0,0
"2613",1109,"BB","backward",3,2,3,0,0,3,0,0,0,0,0
"2614",1109,"BB","backward",4,2,3,3,0,3,0,3,0,0,0
"2615",1109,"BB","backward",4,2,3,0,0,3,0,0,0,0,0
"2616",1109,"BB","backward",4,2,3,0,0,3,0,0,0,0,0
"2617",1110,"FB","forward",4,1,2,2,2,2,2,2,0,0,0
"2618",1110,"FB","forward",4,1,2,2,2,2,2,2,0,0,0
"2619",1110,"FB","forward",4,1,0,0,0,0,0,0,0,0,0
"2620",1110,"FB","forward",3,1,3,3,0,3,0,3,0,0,0
"2621",1110,"FB","forward",3,1,1,0,0,1,0,0,0,0,0
"2622",1110,"FB","forward",3,1,4,1,0,4,0,1,0,0,0
"2623",1110,"FB","forward",2,1,3,3,0,3,0,3,0,0,0
"2624",1110,"FB","forward",2,1,4,1,0,4,0,1,0,0,0
"2625",1110,"FB","forward",2,1,4,1,0,4,0,1,0,0,0
"2626",1110,"FB","forward",1,1,4,4,0,4,0,4,0,0,0
"2627",1110,"FB","forward",1,1,4,0,0,4,0,0,0,0,0
"2628",1110,"FB","forward",1,1,0,0,0,0,0,0,0,0,0
"2629",1110,"FB","backward",1,2,0,0,0,0,0,0,0,0,0
"2630",1110,"FB","backward",1,2,4,4,0,0,0,4,0,0,0
"2631",1110,"FB","backward",1,2,4,0,0,0,0,0,0,0,0
"2632",1110,"FB","backward",2,2,9,9,5,8,4,8,1,1,1
"2633",1110,"FB","backward",2,2,5,1,1,4,0,0,1,1,1
"2634",1110,"FB","backward",2,2,4,0,0,4,0,0,0,0,0
"2635",1110,"FB","backward",3,2,14,14,10,4,0,4,10,10,10
"2636",1110,"FB","backward",3,2,4,0,0,4,0,0,0,0,0
"2637",1110,"FB","backward",3,2,4,0,0,4,0,0,0,0,0
"2638",1110,"FB","backward",4,2,7,7,3,4,0,4,3,3,3
"2639",1110,"FB","backward",4,2,4,0,0,4,0,0,0,0,0
"2640",1110,"FB","backward",4,2,4,0,0,4,0,0,0,0,0
"2641",1111,"BF","backward",1,1,4,4,4,4,4,4,0,0,0
"2642",1111,"BF","backward",1,1,3,1,1,3,1,1,0,0,0
"2643",1111,"BF","backward",1,1,2,1,1,2,1,1,0,0,0
"2644",1111,"BF","backward",2,1,5,5,2,5,2,5,0,0,0
"2645",1111,"BF","backward",2,1,3,0,0,3,0,0,0,0,0
"2646",1111,"BF","backward",2,1,1,0,0,1,0,0,0,0,0
"2647",1111,"BF","backward",3,1,5,5,1,5,1,5,0,0,0
"2648",1111,"BF","backward",3,1,2,0,0,2,0,0,0,0,0
"2649",1111,"BF","backward",3,1,1,0,0,1,0,0,0,0,0
"2650",1111,"BF","backward",4,1,3,3,0,3,0,3,0,0,0
"2651",1111,"BF","backward",4,1,1,0,0,1,0,0,0,0,0
"2652",1111,"BF","backward",4,1,1,0,0,1,0,0,0,0,0
"2653",1111,"BF","forward",1,2,1,1,0,1,0,1,0,0,0
"2654",1111,"BF","forward",1,2,1,0,0,1,0,0,0,0,0
"2655",1111,"BF","forward",1,2,2,1,0,2,0,1,0,0,0
"2656",1111,"BF","forward",2,2,2,2,0,2,0,2,0,0,0
"2657",1111,"BF","forward",2,2,2,0,0,2,0,0,0,0,0
"2658",1111,"BF","forward",2,2,3,1,0,3,0,1,0,0,0
"2659",1111,"BF","forward",3,2,3,3,0,3,0,3,0,0,0
"2660",1111,"BF","forward",3,2,3,0,0,3,0,0,0,0,0
"2661",1111,"BF","forward",3,2,5,4,1,5,1,4,0,0,0
"2662",1111,"BF","forward",4,2,4,4,0,4,0,4,0,0,0
"2663",1111,"BF","forward",4,2,4,0,0,4,0,0,0,0,0
"2664",1111,"BF","forward",4,2,3,0,0,3,0,0,0,0,0
"2665",1112,"BB","backward",1,1,4,4,4,3,3,1,1,1,1
"2666",1112,"BB","backward",1,1,3,3,3,3,3,0,0,0,0
"2667",1112,"BB","backward",1,1,0,0,0,0,0,0,0,0,0
"2668",1112,"BB","backward",2,1,5,5,2,5,2,3,0,0,0
"2669",1112,"BB","backward",2,1,2,1,1,1,0,1,1,1,1
"2670",1112,"BB","backward",2,1,0,0,0,0,0,0,0,0,0
"2671",1112,"BB","backward",3,1,5,5,1,5,1,4,0,0,0
"2672",1112,"BB","backward",3,1,0,0,0,0,0,0,0,0,0
"2673",1112,"BB","backward",3,1,1,1,1,1,1,0,0,0,0
"2674",1112,"BB","backward",4,1,5,5,0,5,0,5,0,0,0
"2675",1112,"BB","backward",4,1,5,1,1,5,1,0,0,0,0
"2676",1112,"BB","backward",4,1,0,0,0,0,0,0,0,0,0
"2677",1112,"BB","backward",1,2,4,4,0,4,0,4,0,0,0
"2678",1112,"BB","backward",1,2,3,1,1,3,1,0,0,0,0
"2679",1112,"BB","backward",1,2,1,0,0,1,0,0,0,0,0
"2680",1112,"BB","backward",2,2,6,6,1,6,1,5,0,0,0
"2681",1112,"BB","backward",2,2,2,0,0,1,0,0,1,0,1
"2682",1112,"BB","backward",2,2,0,0,0,0,0,0,0,0,0
"2683",1112,"BB","backward",3,2,6,6,0,6,0,6,0,0,0
"2684",1112,"BB","backward",3,2,4,0,0,4,0,0,0,0,0
"2685",1112,"BB","backward",3,2,2,2,2,2,2,0,0,0,0
"2686",1112,"BB","backward",4,2,6,6,0,6,0,6,0,0,0
"2687",1112,"BB","backward",4,2,5,0,0,5,0,0,0,0,0
"2688",1112,"BB","backward",4,2,0,0,0,0,0,0,0,0,0
"2689",1113,"FF","forward",4,1,4,4,4,4,4,4,0,0,0
"2690",1113,"FF","forward",4,1,2,2,2,1,1,1,1,1,1
"2691",1113,"FF","forward",4,1,0,0,0,0,0,0,0,0,0
"2692",1113,"FF","forward",3,1,0,0,0,0,0,0,0,0,0
"2693",1113,"FF","forward",3,1,4,4,3,2,2,2,2,1,2
"2694",1113,"FF","forward",3,1,4,4,4,3,3,3,1,1,1
"2695",1113,"FF","forward",2,1,0,0,0,0,0,0,0,0,0
"2696",1113,"FF","forward",2,1,2,2,2,0,0,0,2,2,2
"2697",1113,"FF","forward",2,1,0,0,0,0,0,0,0,0,0
"2698",1113,"FF","forward",1,1,0,0,0,0,0,0,0,0,0
"2699",1113,"FF","forward",1,1,0,0,0,0,0,0,0,0,0
"2700",1113,"FF","forward",1,1,0,0,0,0,0,0,0,0,0
"2701",1113,"FF","forward",4,2,4,4,0,4,0,4,0,0,0
"2702",1113,"FF","forward",4,2,2,2,0,1,0,1,1,0,1
"2703",1113,"FF","forward",4,2,0,0,0,0,0,0,0,0,0
"2704",1113,"FF","forward",3,2,1,1,0,1,0,1,0,0,0
"2705",1113,"FF","forward",3,2,3,3,0,2,0,2,1,0,1
"2706",1113,"FF","forward",3,2,4,0,0,3,0,0,1,0,0
"2707",1113,"FF","forward",2,2,0,0,0,0,0,0,0,0,0
"2708",1113,"FF","forward",2,2,1,1,0,0,0,0,1,0,1
"2709",1113,"FF","forward",2,2,0,0,0,0,0,0,0,0,0
"2710",1113,"FF","forward",1,2,0,0,0,0,0,0,0,0,0
"2711",1113,"FF","forward",1,2,0,0,0,0,0,0,0,0,0
"2712",1113,"FF","forward",1,2,0,0,0,0,0,0,0,0,0
"2713",1114,"FB","forward",4,1,0,0,0,0,0,0,0,0,0
"2714",1114,"FB","forward",4,1,0,0,0,0,0,0,0,0,0
"2715",1114,"FB","forward",4,1,0,0,0,0,0,0,0,0,0
"2716",1114,"FB","forward",3,1,0,0,0,0,0,0,0,0,0
"2717",1114,"FB","forward",3,1,1,1,1,1,1,1,0,0,0
"2718",1114,"FB","forward",3,1,4,3,3,4,3,3,0,0,0
"2719",1114,"FB","forward",2,1,0,0,0,0,0,0,0,0,0
"2720",1114,"FB","forward",2,1,0,0,0,0,0,0,0,0,0
"2721",1114,"FB","forward",2,1,0,0,0,0,0,0,0,0,0
"2722",1114,"FB","forward",1,1,0,0,0,0,0,0,0,0,0
"2723",1114,"FB","forward",1,1,1,1,0,1,0,1,0,0,0
"2724",1114,"FB","forward",1,1,0,0,0,0,0,0,0,0,0
"2725",1114,"FB","backward",1,2,2,2,0,2,0,2,0,0,0
"2726",1114,"FB","backward",1,2,1,0,0,1,0,0,0,0,0
"2727",1114,"FB","backward",1,2,0,0,0,0,0,0,0,0,0
"2728",1114,"FB","backward",2,2,1,1,0,1,0,1,0,0,0
"2729",1114,"FB","backward",2,2,0,0,0,0,0,0,0,0,0
"2730",1114,"FB","backward",2,2,0,0,0,0,0,0,0,0,0
"2731",1114,"FB","backward",3,2,1,1,0,1,0,1,0,0,0
"2732",1114,"FB","backward",3,2,0,0,0,0,0,0,0,0,0
"2733",1114,"FB","backward",3,2,0,0,0,0,0,0,0,0,0
"2734",1114,"FB","backward",4,2,0,0,0,0,0,0,0,0,0
"2735",1114,"FB","backward",4,2,0,0,0,0,0,0,0,0,0
"2736",1114,"FB","backward",4,2,0,0,0,0,0,0,0,0,0
"2737",1115,"FB","forward",4,1,5,5,5,5,5,5,0,0,0
"2738",1115,"FB","forward",4,1,2,1,1,2,1,1,0,0,0
"2739",1115,"FB","forward",4,1,5,2,2,5,2,2,0,0,0
"2740",1115,"FB","forward",3,1,1,1,0,1,0,1,0,0,0
"2741",1115,"FB","forward",3,1,3,2,0,3,0,2,0,0,0
"2742",1115,"FB","forward",3,1,9,6,4,9,4,6,0,0,0
"2743",1115,"FB","forward",2,1,1,1,0,1,0,1,0,0,0
"2744",1115,"FB","forward",2,1,2,1,0,2,0,1,0,0,0
"2745",1115,"FB","forward",2,1,2,1,0,2,0,1,0,0,0
"2746",1115,"FB","forward",1,1,4,4,0,4,0,4,0,0,0
"2747",1115,"FB","forward",1,1,2,0,0,2,0,0,0,0,0
"2748",1115,"FB","forward",1,1,1,0,0,1,0,0,0,0,0
"2749",1115,"FB","backward",1,2,2,2,0,2,0,2,0,0,0
"2750",1115,"FB","backward",1,2,3,2,1,2,1,2,1,1,1
"2751",1115,"FB","backward",1,2,2,0,0,2,0,0,0,0,0
"2752",1115,"FB","backward",2,2,5,5,0,5,0,5,0,0,0
"2753",1115,"FB","backward",2,2,3,1,0,3,0,1,0,0,0
"2754",1115,"FB","backward",2,2,1,0,0,1,0,0,0,0,0
"2755",1115,"FB","backward",3,2,10,10,2,10,2,10,0,0,0
"2756",1115,"FB","backward",3,2,2,0,0,2,0,0,0,0,0
"2757",1115,"FB","backward",3,2,1,0,0,1,0,0,0,0,0
"2758",1115,"FB","backward",4,2,4,4,0,4,0,4,0,0,0
"2759",1115,"FB","backward",4,2,4,0,0,4,0,0,0,0,0
"2760",1115,"FB","backward",4,2,1,1,1,1,1,1,0,0,0
"2761",1116,"BF","backward",1,1,0,0,0,0,0,0,0,0,0
"2762",1116,"BF","backward",1,1,1,1,1,1,1,1,0,0,0
"2763",1116,"BF","backward",1,1,2,1,1,2,1,1,0,0,0
"2764",1116,"BF","backward",2,1,3,3,2,3,2,3,0,0,0
"2765",1116,"BF","backward",2,1,2,0,0,2,0,0,0,0,0
"2766",1116,"BF","backward",2,1,2,0,0,2,0,0,0,0,0
"2767",1116,"BF","backward",3,1,3,3,0,3,0,3,0,0,0
"2768",1116,"BF","backward",3,1,3,0,0,3,0,0,0,0,0
"2769",1116,"BF","backward",3,1,2,0,0,2,0,0,0,0,0
"2770",1116,"BF","backward",4,1,2,2,0,2,0,2,0,0,0
"2771",1116,"BF","backward",4,1,2,0,0,2,0,0,0,0,0
"2772",1116,"BF","backward",4,1,3,1,1,3,1,1,0,0,0
"2773",1116,"BF","forward",1,2,0,0,0,0,0,0,0,0,0
"2774",1116,"BF","forward",1,2,2,2,0,2,0,2,0,0,0
"2775",1116,"BF","forward",1,2,2,0,0,2,0,0,0,0,0
"2776",1116,"BF","forward",2,2,2,2,0,2,0,2,0,0,0
"2777",1116,"BF","forward",2,2,3,1,0,3,0,1,0,0,0
"2778",1116,"BF","forward",2,2,3,0,0,3,0,0,0,0,0
"2779",1116,"BF","forward",3,2,2,2,0,2,0,2,0,0,0
"2780",1116,"BF","forward",3,2,2,0,0,2,0,0,0,0,0
"2781",1116,"BF","forward",3,2,2,0,0,2,0,0,0,0,0
"2782",1116,"BF","forward",4,2,1,1,0,1,0,1,0,0,0
"2783",1116,"BF","forward",4,2,1,1,0,1,0,1,0,0,0
"2784",1116,"BF","forward",4,2,0,0,0,0,0,0,0,0,0
"2785",1117,"FB","forward",4,1,1,1,1,1,1,1,0,0,0
"2786",1117,"FB","forward",4,1,7,7,7,7,7,7,0,0,0
"2787",1117,"FB","forward",4,1,1,1,1,0,0,0,1,1,1
"2788",1117,"FB","forward",3,1,1,1,0,1,0,1,0,0,0
"2789",1117,"FB","forward",3,1,1,0,0,1,0,0,0,0,0
"2790",1117,"FB","forward",3,1,1,0,0,1,0,0,0,0,0
"2791",1117,"FB","forward",2,1,1,1,0,1,0,1,0,0,0
"2792",1117,"FB","forward",2,1,2,2,2,0,0,0,2,2,2
"2793",1117,"FB","forward",2,1,1,0,0,1,0,0,0,0,0
"2794",1117,"FB","forward",1,1,2,2,2,1,1,1,1,1,1
"2795",1117,"FB","forward",1,1,1,0,0,1,0,0,0,0,0
"2796",1117,"FB","forward",1,1,0,0,0,0,0,0,0,0,0
"2797",1117,"FB","backward",1,2,1,1,0,1,0,1,0,0,0
"2798",1117,"FB","backward",1,2,1,0,0,1,0,0,0,0,0
"2799",1117,"FB","backward",1,2,1,2,0,1,0,2,0,0,0
"2800",1117,"FB","backward",2,2,1,2,0,1,0,2,0,0,0
"2801",1117,"FB","backward",2,2,3,2,0,1,0,0,2,0,2
"2802",1117,"FB","backward",2,2,1,0,0,1,0,0,0,0,0
"2803",1117,"FB","backward",3,2,3,3,2,3,2,3,0,0,0
"2804",1117,"FB","backward",3,2,7,5,0,7,0,5,0,0,0
"2805",1117,"FB","backward",3,2,1,0,0,1,0,0,0,0,0
"2806",1117,"FB","backward",4,2,1,1,0,1,0,1,0,0,0
"2807",1117,"FB","backward",4,2,2,1,0,2,0,1,0,0,0
"2808",1117,"FB","backward",4,2,1,0,0,1,0,0,0,0,0
"2809",1118,"BF","backward",1,1,1,1,1,1,1,1,0,0,0
"2810",1118,"BF","backward",1,1,3,3,2,2,1,2,1,1,1
"2811",1118,"BF","backward",1,1,2,1,1,1,1,1,0,0,0
"2812",1118,"BF","backward",2,1,1,1,0,1,0,1,0,0,0
"2813",1118,"BF","backward",2,1,5,4,4,4,4,3,1,0,1
"2814",1118,"BF","backward",2,1,10,7,7,10,7,7,0,0,0
"2815",1118,"BF","backward",3,1,7,7,1,7,1,7,0,0,0
"2816",1118,"BF","backward",3,1,5,0,0,5,0,0,0,0,0
"2817",1118,"BF","backward",3,1,1,0,0,1,0,0,0,0,0
"2818",1118,"BF","backward",4,1,16,16,16,16,16,16,0,0,0
"2819",1118,"BF","backward",4,1,4,0,0,4,0,0,0,0,0
"2820",1118,"BF","backward",4,1,4,3,3,4,3,3,0,0,0
"2821",1118,"BF","forward",1,2,4,4,0,4,0,4,0,0,0
"2822",1118,"BF","forward",1,2,4,1,1,4,1,1,0,0,0
"2823",1118,"BF","forward",1,2,15,11,1,15,1,11,0,0,0
"2824",1118,"BF","forward",2,2,1,1,0,1,0,1,0,0,0
"2825",1118,"BF","forward",2,2,5,4,0,5,0,4,0,0,0
"2826",1118,"BF","forward",2,2,5,0,0,5,0,0,0,0,0
"2827",1118,"BF","forward",3,2,9,9,0,8,0,8,1,0,1
"2828",1118,"BF","forward",3,2,5,0,0,5,0,0,0,0,0
"2829",1118,"BF","forward",3,2,1,0,0,1,0,0,0,0,0
"2830",1118,"BF","forward",4,2,1,1,0,1,0,1,0,0,0
"2831",1118,"BF","forward",4,2,6,5,5,1,0,0,5,5,5
"2832",1118,"BF","forward",4,2,1,0,0,1,0,0,0,0,0
"2833",1119,"BF","backward",1,1,1,1,1,1,1,1,0,0,0
"2834",1119,"BF","backward",1,1,2,2,2,1,1,1,1,1,1
"2835",1119,"BF","backward",1,1,2,1,0,1,0,1,1,0,0
"2836",1119,"BF","backward",2,1,2,2,1,1,0,1,1,1,1
"2837",1119,"BF","backward",2,1,1,1,1,1,1,1,0,0,0
"2838",1119,"BF","backward",2,1,0,0,0,0,0,0,0,0,0
"2839",1119,"BF","backward",3,1,0,0,0,0,0,0,0,0,0
"2840",1119,"BF","backward",3,1,1,1,0,1,0,1,0,0,0
"2841",1119,"BF","backward",3,1,0,0,0,0,0,0,0,0,0
"2842",1119,"BF","backward",4,1,6,6,6,6,6,6,0,0,0
"2843",1119,"BF","backward",4,1,1,0,0,1,0,0,0,0,0
"2844",1119,"BF","backward",4,1,1,0,0,1,0,0,0,0,0
"2845",1119,"BF","forward",1,2,1,1,0,1,0,1,0,0,0
"2846",1119,"BF","forward",1,2,1,0,0,1,0,0,0,0,0
"2847",1119,"BF","forward",1,2,6,6,0,6,0,6,0,0,0
"2848",1119,"BF","forward",2,2,1,1,0,1,0,1,0,0,0
"2849",1119,"BF","forward",2,2,0,0,0,0,0,0,0,0,0
"2850",1119,"BF","forward",2,2,0,0,0,0,0,0,0,0,0
"2851",1119,"BF","forward",3,2,0,0,0,0,0,0,0,0,0
"2852",1119,"BF","forward",3,2,1,1,0,1,0,1,0,0,0
"2853",1119,"BF","forward",3,2,2,1,0,1,0,0,1,0,1
"2854",1119,"BF","forward",4,2,2,2,0,1,0,1,1,0,1
"2855",1119,"BF","forward",4,2,2,0,0,1,0,0,1,0,0
"2856",1119,"BF","forward",4,2,1,0,0,1,0,0,0,0,0
"2857",1120,"FF","forward",4,1,1,1,1,1,1,1,0,0,0
"2858",1120,"FF","forward",4,1,4,3,3,4,3,3,0,0,0
"2859",1120,"FF","forward",4,1,2,1,1,2,1,1,0,0,0
"2860",1120,"FF","forward",3,1,4,4,4,4,4,4,0,0,0
"2861",1120,"FF","forward",3,1,2,2,2,2,2,2,0,0,0
"2862",1120,"FF","forward",3,1,1,0,0,1,0,0,0,0,0
"2863",1120,"FF","forward",2,1,6,6,4,6,4,6,0,0,0
"2864",1120,"FF","forward",2,1,1,0,0,1,0,0,0,0,0
"2865",1120,"FF","forward",2,1,2,0,0,2,0,0,0,0,0
"2866",1120,"FF","forward",1,1,1,1,0,1,0,1,0,0,0
"2867",1120,"FF","forward",1,1,1,1,0,1,0,1,0,0,0
"2868",1120,"FF","forward",1,1,0,0,0,0,0,0,0,0,0
"2869",1120,"FF","forward",4,2,1,1,0,1,0,1,0,0,0
"2870",1120,"FF","forward",4,2,4,3,0,4,0,3,0,0,0
"2871",1120,"FF","forward",4,2,2,0,0,2,0,0,0,0,0
"2872",1120,"FF","forward",3,2,4,4,1,4,1,4,0,0,0
"2873",1120,"FF","forward",3,2,3,1,0,3,0,1,0,0,0
"2874",1120,"FF","forward",3,2,1,0,0,1,0,0,0,0,0
"2875",1120,"FF","forward",2,2,6,6,0,6,0,6,0,0,0
"2876",1120,"FF","forward",2,2,1,0,0,1,0,0,0,0,0
"2877",1120,"FF","forward",2,2,2,1,0,2,0,1,0,0,0
"2878",1120,"FF","forward",1,2,1,1,0,1,0,1,0,0,0
"2879",1120,"FF","forward",1,2,1,1,0,1,0,1,0,0,0
"2880",1120,"FF","forward",1,2,0,0,0,0,0,0,0,0,0
"2881",1121,"BF","backward",1,1,2,2,2,2,2,2,0,0,0
"2882",1121,"BF","backward",1,1,2,1,1,2,1,1,0,0,0
"2883",1121,"BF","backward",1,1,1,1,1,1,1,1,0,0,0
"2884",1121,"BF","backward",2,1,1,1,0,1,0,1,0,0,0
"2885",1121,"BF","backward",2,1,2,1,1,2,1,1,0,0,0
"2886",1121,"BF","backward",2,1,1,0,0,1,0,0,0,0,0
"2887",1121,"BF","backward",3,1,5,5,4,5,4,5,0,0,0
"2888",1121,"BF","backward",3,1,3,0,0,3,0,0,0,0,0
"2889",1121,"BF","backward",3,1,1,0,0,1,0,0,0,0,0
"2890",1121,"BF","backward",4,1,4,4,1,4,1,4,0,0,0
"2891",1121,"BF","backward",4,1,6,5,5,6,5,5,0,0,0
"2892",1121,"BF","backward",4,1,2,0,0,2,0,0,0,0,0
"2893",1121,"BF","forward",1,2,2,2,0,2,0,2,0,0,0
"2894",1121,"BF","forward",1,2,6,5,0,6,0,5,0,0,0
"2895",1121,"BF","forward",1,2,4,0,0,4,0,0,0,0,0
"2896",1121,"BF","forward",2,2,3,3,0,3,0,3,0,0,0
"2897",1121,"BF","forward",2,2,6,4,1,6,1,4,0,0,0
"2898",1121,"BF","forward",2,2,1,0,0,1,0,0,0,0,0
"2899",1121,"BF","forward",3,2,1,1,0,1,0,1,0,0,0
"2900",1121,"BF","forward",3,2,2,1,1,2,1,1,0,0,0
"2901",1121,"BF","forward",3,2,1,0,0,1,0,0,0,0,0
"2902",1121,"BF","forward",4,2,2,2,0,2,0,2,0,0,0
"2903",1121,"BF","forward",4,2,2,1,0,2,0,1,0,0,0
"2904",1121,"BF","forward",4,2,2,1,0,2,0,1,0,0,0
"2905",1122,"FF","forward",4,1,1,1,1,1,1,1,0,0,0
"2906",1122,"FF","forward",4,1,2,1,1,2,1,1,0,0,0
"2907",1122,"FF","forward",4,1,2,1,1,2,1,1,0,0,0
"2908",1122,"FF","forward",3,1,1,1,0,1,0,1,0,0,0
"2909",1122,"FF","forward",3,1,13,12,12,13,12,12,0,0,0
"2910",1122,"FF","forward",3,1,2,0,0,2,0,0,0,0,0
"2911",1122,"FF","forward",2,1,1,1,0,1,0,1,0,0,0
"2912",1122,"FF","forward",2,1,2,1,0,2,0,1,0,0,0
"2913",1122,"FF","forward",2,1,2,0,0,2,0,0,0,0,0
"2914",1122,"FF","forward",1,1,0,0,0,0,0,0,0,0,0
"2915",1122,"FF","forward",1,1,2,2,0,2,0,2,0,0,0
"2916",1122,"FF","forward",1,1,1,0,0,1,0,0,0,0,0
"2917",1122,"FF","forward",4,2,1,1,0,1,0,1,0,0,0
"2918",1122,"FF","forward",4,2,2,1,0,2,0,1,0,0,0
"2919",1122,"FF","forward",4,2,2,0,0,2,0,0,0,0,0
"2920",1122,"FF","forward",3,2,1,1,0,1,0,1,0,0,0
"2921",1122,"FF","forward",3,2,15,14,2,15,2,14,0,0,0
"2922",1122,"FF","forward",3,2,2,0,0,2,0,0,0,0,0
"2923",1122,"FF","forward",2,2,1,1,0,1,0,1,0,0,0
"2924",1122,"FF","forward",2,2,2,1,0,2,0,1,0,0,0
"2925",1122,"FF","forward",2,2,2,0,0,2,0,0,0,0,0
"2926",1122,"FF","forward",1,2,0,0,0,0,0,0,0,0,0
"2927",1122,"FF","forward",1,2,2,2,0,2,0,2,0,0,0
"2928",1122,"FF","forward",1,2,1,1,0,1,0,1,0,0,0
"2929",1123,"BB","backward",1,1,3,3,3,1,1,1,2,2,2
"2930",1123,"BB","backward",1,1,8,7,7,6,6,6,2,1,1
"2931",1123,"BB","backward",1,1,5,4,4,1,0,0,4,4,4
"2932",1123,"BB","backward",2,1,3,3,2,1,1,1,2,1,2
"2933",1123,"BB","backward",2,1,9,8,8,1,0,0,8,8,8
"2934",1123,"BB","backward",2,1,5,4,4,1,1,1,4,3,3
"2935",1123,"BB","backward",3,1,5,5,4,1,1,1,4,3,4
"2936",1123,"BB","backward",3,1,5,4,4,1,0,0,4,4,4
"2937",1123,"BB","backward",3,1,5,4,4,1,1,1,4,3,3
"2938",1123,"BB","backward",4,1,7,7,6,1,0,1,6,6,6
"2939",1123,"BB","backward",4,1,6,6,6,0,0,0,6,6,6
"2940",1123,"BB","backward",4,1,5,4,4,1,0,0,4,4,4
"2941",1123,"BB","backward",1,2,3,3,2,1,1,1,2,1,2
"2942",1123,"BB","backward",1,2,8,5,3,6,3,5,2,0,0
"2943",1123,"BB","backward",1,2,7,6,6,1,0,0,6,6,6
"2944",1123,"BB","backward",2,2,3,3,2,1,0,1,2,2,2
"2945",1123,"BB","backward",2,2,5,4,4,1,1,1,4,3,3
"2946",1123,"BB","backward",2,2,5,4,4,1,1,1,4,3,3
"2947",1123,"BB","backward",3,2,3,3,2,1,0,1,2,2,2
"2948",1123,"BB","backward",3,2,3,2,2,1,0,0,2,2,2
"2949",1123,"BB","backward",3,2,5,4,4,1,1,1,4,3,3
"2950",1123,"BB","backward",4,2,7,7,6,1,0,1,6,6,6
"2951",1123,"BB","backward",4,2,7,6,6,1,1,1,6,5,5
"2952",1123,"BB","backward",4,2,3,2,2,1,0,0,2,2,2
"2953",1124,"BF","backward",1,1,5,5,5,5,5,5,0,0,0
"2954",1124,"BF","backward",1,1,1,0,0,1,0,0,0,0,0
"2955",1124,"BF","backward",1,1,0,0,0,0,0,0,0,0,0
"2956",1124,"BF","backward",2,1,4,4,4,4,4,4,0,0,0
"2957",1124,"BF","backward",2,1,5,1,0,5,0,1,0,0,0
"2958",1124,"BF","backward",2,1,1,0,0,1,0,0,0,0,0
"2959",1124,"BF","backward",3,1,2,2,0,2,0,2,0,0,0
"2960",1124,"BF","backward",3,1,4,2,0,4,0,2,0,0,0
"2961",1124,"BF","backward",3,1,1,0,0,1,0,0,0,0,0
"2962",1124,"BF","backward",4,1,3,3,1,3,1,3,0,0,0
