Subject,SubjectID,Condition ,Trial,recall_order,current_day,trial_day,trial_time,day_no,days_past,trial,RT,condition_time_box,Response,Total Number of People,Unique Within Day,Unique Overall,Specific Description,Vague Description,Vague.Unique.Overall,Vague.Unique.Day,Specific.Unique.Overall,Specific.Unique.Day,Plural.Exists,Only.Number.Exists
1053,577smosre9,BB,backward,1,Thursday,Wednesday,midday,2,2,5,15211,Midday (noon - 6 pm),"Emma, Nina, Maddie, Mac",4,0,0,4,0,0,0,0,0,,
1053,577smosre10,BB,backward,1,Thursday,Wednesday,morning,2,2,6,7059,Morning (until noon),"Maddie, Emma, Nina, Mac",4,0,0,4,0,0,0,0,0,,
1053,577smosre11,BB,backward,1,Thursday,Tuesday,evening,3,3,7,9913,Evening (after 6 pm),"Maddie, Emma, Nina, Mac",4,4,0,4,0,0,0,0,4,,
1053,577smosre12,BB,backward,1,Thursday,Tuesday,midday,3,3,8,21967,Midday (noon - 6 pm),"Maddie, Emma, Nina, Grocery store worker",4,0,1,3,1,1,0,0,0,,
1053,577smosre13,BB,backward,1,Thursday,Tuesday,morning,3,3,9,10684,Morning (until noon),"Maddie, Emma, Nina, Mac",4,0,1,4,0,0,0,1,0,,
1053,577smosre14,BB,backward,1,Thursday,Monday,evening,4,4,10,34119,Evening (after 6 pm),"Maddie, Emma, Nina, Mac, Gabe, Josh, Kyle, Nishant",8,8,2,8,0,0,0,2,8,,
1053,577smosre15,BB,backward,1,Thursday,Monday,midday,4,4,11,9664,Midday (noon - 6 pm),"Maddie, Emma, Nina",3,0,0,3,0,0,0,0,0,,
1053,577smosre16,BB,backward,1,Thursday,Monday,morning,4,4,12,13914,Morning (until noon),"Maddie, Emma, Nina, Mac, Testing site person",5,2,2,4,1,0,1,2,1,,
1053,577smosre17,BB,backward,2,Thursday,Thursday,evening,1,1,13,3531,Evening (after 6 pm),XX,0,0,0,0,0,0,0,0,0,,
1053,577smosre18,BB,backward,2,Thursday,Thursday,midday,1,1,14,12536,Midday (noon - 6 pm),"Mac, Maddie, Nina, Emma, Josh, ",5,5,0,5,0,0,0,0,5,,
1053,577smosre19,BB,backward,2,Thursday,Thursday,morning,1,1,15,15405,Morning (until noon),"Mac, Maddie, Emma, Nina",4,3,0,4,0,0,0,0,3,,
1053,577smosre20,BB,backward,2,Thursday,Wednesday,evening,2,2,16,28921,Evening (after 6 pm),"Mac, Maddie, Emma, Nina, Gabe, Bridget, Guy on the bus",7,7,1,6,1,1,1,0,6,,
1053,577smosre21,BB,backward,2,Thursday,Wednesday,midday,2,2,17,21869,Midday (noon - 6 pm),"Maddie, Emma, Nina, Grocery Store worker",4,0,1,3,1,0,0,1,0,,
1053,577smosre22,BB,backward,2,Thursday,Wednesday,morning,2,2,18,14423,Morning (until noon),"Maddie, Emma, Nina, Mac",4,0,0,4,0,0,0,0,0,,
1053,577smosre23,BB,backward,2,Thursday,Tuesday,evening,3,3,19,12041,Evening (after 6 pm),"Maddie, Emma, Nina, Mac, Nishant",5,5,1,5,0,0,0,1,5,,
1053,577smosre24,BB,backward,2,Thursday,Tuesday,midday,3,3,20,15246,Midday (noon - 6 pm),"Maddie, Emma, Nina, Grocery store worker",4,0,0,3,1,0,0,0,0,,
1053,577smosre25,BB,backward,2,Thursday,Tuesday,morning,3,3,21,6353,Morning (until noon),"Maddie, Emma, Nina, Mac",4,0,0,4,0,0,0,0,0,,
1053,577smosre26,BB,backward,2,Thursday,Monday,evening,4,4,22,23648,Evening (after 6 pm),"Maddie, Emma, Nina, Mac, Kristina, Gabe, Josh, Nishant, Kyle",9,9,1,9,0,0,0,1,9,,
1053,577smosre27,BB,backward,2,Thursday,Monday,midday,4,4,23,6325,Midday (noon - 6 pm),"Maddie, Emma, Nina",3,0,0,3,0,0,0,0,0,,
1053,577smosre28,BB,backward,2,Thursday,Monday,morning,4,4,24,9664,Morning (until noon),"Maddie, Emma, Nina, Mac",4,0,0,4,0,0,0,0,0,,
1054,768aw6y7xo,FF,forward,1,Saturday,Wednesday,morning,1,4,1,20509.75,Morning (until noon),My roommate Joel Saldana,1,1,1,1,0,0,0,1,1,,
1054,768aw6y7xo,FF,forward,1,Saturday,Wednesday,midday,1,4,2,24541.255,Midday (noon - 6 pm),"Arya Desai, Arya Dalal, ",5,5,5,5,0,0,0,5,5,,
1054,768aw6y7xo,FF,forward,1,Saturday,Wednesday,evening,1,4,3,42611.04,Evening (after 6 pm),"Saleem Awan, Everett Vivian, Dhaval Purohit, Clerk at i57Th",4,4,4,3,1,1,1,3,3,,
1054,768aw6y7xo,FF,forward,1,Saturday,Thursday,morning,2,3,4,9924.875,Morning (until noon),Joel Saldana,1,1,0,1,0,0,0,0,1,,
1054,768aw6y7xo,FF,forward,1,Saturday,Thursday,midday,2,3,5,8700.04,Midday (noon - 6 pm),"Clerk at 57th, ",1,0,0,0,1,0,0,0,0,,
1054,768aw6y7xo,FF,forward,1,Saturday,Thursday,evening,2,3,6,17350.835,Evening (after 6 pm),"Arya dalal, Arya desai, Everett Vivian, Saleem Awan",4,4,1,4,0,0,0,1,4,,
1054,768aw6y7xo,FF,forward,1,Saturday,Friday,morning,3,2,7,9150.705,Morning (until noon),"Joel Saldana, ",1,1,0,1,0,0,0,0,1,,
1054,768aw6y7xo,FF,forward,1,Saturday,Friday,midday,3,2,8,22539.88,Midday (noon - 6 pm),"Ritvik desai, Arya dalal, Yagna Patel, Vrishin Sutaria",4,3,3,4,0,0,0,3,3,,
1054,768aw6y7xo,FF,forward,1,Saturday,Friday,evening,3,2,9,18104.915,Evening (after 6 pm),"Rahul desai, Niketan",2,2,2,2,0,0,0,2,2,,
1054,768aw6y7xo,FF,forward,1,Saturday,Saturday,morning,4,1,10,15237.96,Morning (until noon),"Joel Saldana, ",1,1,0,1,0,0,0,0,1,,
1054,768aw6y7xo,FF,forward,1,Saturday,Saturday,midday,4,1,11,3220.875,Midday (noon - 6 pm),No one,0,0,0,0,0,0,0,0,0,,
1054,768aw6y7xo,FF,forward,1,Saturday,Saturday,evening,4,1,12,6306.005,Evening (after 6 pm),No one,0,0,0,0,0,0,0,0,0,,
1054,768aw6y7xo,FF,forward,2,Saturday,Wednesday,morning,1,4,13,7565.08,Morning (until noon),Joel Saldana,1,1,0,1,0,0,0,0,1,,
1054,768aw6y7xo,FF,forward,2,Saturday,Wednesday,midday,1,4,14,12600.04,Midday (noon - 6 pm),"Arya dalal, Arya desai",2,1,0,2,0,0,0,0,1,,
1054,768aw6y7xo,FF,forward,2,Saturday,Wednesday,evening,1,4,15,15497.54,Evening (after 6 pm),"Saleem Awan, Everett Vivian , Dhaval Purohit",3,0,0,3,0,0,0,0,0,,
1054,768aw6y7xo,FF,forward,2,Saturday,Thursday,morning,2,3,16,7108.165,Morning (until noon),Joel Saldana,1,1,0,1,0,0,0,0,1,,
1054,768aw6y7xo,FF,forward,2,Saturday,Thursday,midday,2,3,17,32217.875,Midday (noon - 6 pm),"Saleem awan, Arya Desai, ",2,1,0,2,0,0,0,0,1,,
1054,768aw6y7xo,FF,forward,2,Saturday,Thursday,evening,2,3,18,11165.67,Evening (after 6 pm),"Arya dalal, Dhaval Purohit, ",2,0,0,2,0,0,0,0,0,,
1054,768aw6y7xo,FF,forward,2,Saturday,Friday,morning,3,2,19,7364.67,Morning (until noon),"Joel Saldana, ",1,1,0,1,0,0,0,0,1,,
1054,768aw6y7xo,FF,forward,2,Saturday,Friday,midday,3,2,20,18094.33,Midday (noon - 6 pm),"Arya dalal, Yagna Lakhani, Vrishin Sutaria, ritvik Desai",3,2,1,3,0,0,0,1,2,,
1054,768aw6y7xo,FF,forward,2,Saturday,Friday,evening,3,2,21,11926.33,Evening (after 6 pm),"Rahul Desai, Niketan",2,0,0,2,0,0,0,0,0,,
1054,768aw6y7xo,FF,forward,2,Saturday,Saturday,morning,4,1,22,8146.88,Morning (until noon),Joel Saldana,1,1,0,1,0,0,0,0,1,,
1054,768aw6y7xo,FF,forward,2,Saturday,Saturday,midday,4,1,23,2790.165,Midday (noon - 6 pm),No one,0,0,0,0,0,0,0,0,0,,
1054,768aw6y7xo,FF,forward,2,Saturday,Saturday,evening,4,1,24,3131.915,Evening (after 6 pm),No one,0,0,0,0,0,0,0,0,0,,
1055,793n4dfk0r,BF,backward,1,Saturday,Saturday,evening,1,1,1,11810.96,Evening (after 6 pm),none,0,0,0,0,0,0,0,0,0,,
1055,793n4dfk0r,BF,backward,1,Saturday,Saturday,midday,1,1,2,21794.555,Midday (noon - 6 pm),"The man with short hair, grey jacket",1,1,1,0,1,1,1,0,0,,
1055,793n4dfk0r,BF,backward,1,Saturday,Saturday,morning,1,1,3,108068.7,Morning (until noon),none,0,0,0,0,0,0,0,0,0,,
1055,793n4dfk0r,BF,backward,1,Saturday,Friday,evening,2,2,4,17443.275,Evening (after 6 pm),my friend Jiani,1,1,1,1,0,0,0,1,1,,
1055,793n4dfk0r,BF,backward,1,Saturday,Friday,midday,2,2,5,20784.45,Midday (noon - 6 pm),My classmate Evans,1,1,1,1,0,0,0,1,1,,
1055,793n4dfk0r,BF,backward,1,Saturday,Friday,morning,2,2,6,2933.155,Morning (until noon),none,0,0,0,0,0,0,0,0,0,,
1055,793n4dfk0r,BF,backward,1,Saturday,Thursday,evening,3,3,7,3372.705,Evening (after 6 pm),none,0,0,0,0,0,0,0,0,0,,
1055,793n4dfk0r,BF,backward,1,Saturday,Thursday,midday,3,3,8,18423.3,Midday (noon - 6 pm),a tall man with glasses,1,1,1,0,1,1,1,0,0,,
1055,793n4dfk0r,BF,backward,1,Saturday,Thursday,morning,3,3,9,4414.455,Morning (until noon),none,0,0,0,0,0,0,0,0,0,,
1055,793n4dfk0r,BF,backward,1,Saturday,Wednesday,evening,4,4,10,3101.915,Evening (after 6 pm),none,0,0,0,0,0,0,0,0,0,,
1055,793n4dfk0r,BF,backward,1,Saturday,Wednesday,midday,4,4,11,2179.185,Midday (noon - 6 pm),none,0,0,0,0,0,0,0,0,0,,
1055,793n4dfk0r,BF,backward,1,Saturday,Wednesday,morning,4,4,12,2392.325,Morning (until noon),none,0,0,0,0,0,0,0,0,0,,
1055,793n4dfk0r,BF,forward,2,Saturday,Wednesday,morning,4,1,13,10030.13,Morning (until noon),none,0,0,0,0,0,0,0,0,0,,
1055,793n4dfk0r,BF,forward,2,Saturday,Wednesday,midday,4,1,14,5568.65,Midday (noon - 6 pm),none,0,0,0,0,0,0,0,0,0,,
1055,793n4dfk0r,BF,forward,2,Saturday,Wednesday,evening,4,1,15,2506.6,Evening (after 6 pm),none,0,0,0,0,0,0,0,0,0,,
1055,793n4dfk0r,BF,forward,2,Saturday,Thursday,morning,3,2,16,5991.115,Morning (until noon),none,0,0,0,0,0,0,0,0,0,,
1055,793n4dfk0r,BF,forward,2,Saturday,Thursday,midday,3,2,17,8987.065,Midday (noon - 6 pm),A woman with curly hair,1,1,1,0,1,1,1,0,0,,
1055,793n4dfk0r,BF,forward,2,Saturday,Thursday,evening,3,2,18,14421.54,Evening (after 6 pm),my friend zihan,1,1,1,1,0,0,0,1,1,,
1055,793n4dfk0r,BF,forward,2,Saturday,Friday,morning,2,3,19,5426.215,Morning (until noon),none,0,0,0,0,0,0,0,0,0,,
1055,793n4dfk0r,BF,forward,2,Saturday,Friday,midday,2,3,20,10364.575,Midday (noon - 6 pm),my friend evans,1,1,0,1,0,0,0,0,1,,
1055,793n4dfk0r,BF,forward,2,Saturday,Friday,evening,2,3,21,2875.91,Evening (after 6 pm),none,0,0,0,0,0,0,0,0,0,,
1055,793n4dfk0r,BF,forward,2,Saturday,Saturday,morning,1,4,22,2284.245,Morning (until noon),none,0,0,0,0,0,0,0,0,0,,
1055,793n4dfk0r,BF,forward,2,Saturday,Saturday,midday,1,4,23,1951.835,Midday (noon - 6 pm),none,0,0,0,0,0,0,0,0,0,,
1055,793n4dfk0r,BF,forward,2,Saturday,Saturday,evening,1,4,24,12185.295,Evening (after 6 pm),none,0,0,0,0,0,0,0,0,0,,
1056,6430xeaeq9,FF,forward,1,Thursday,Monday,morning,1,4,1,14448.34,Morning (until noon),Brother,1,1,1,1,0,0,0,1,1,,
1056,6430xeaeq10,FF,forward,1,Thursday,Monday,midday,1,4,2,29941.265,Midday (noon - 6 pm),"Boyfriend, boyfriend's family (his mom, dad, brothers (2), and sister)",6,6,6,6,0,0,0,6,6,,
1056,6430xeaeq11,FF,forward,1,Thursday,Monday,evening,1,4,3,22129.28,Evening (after 6 pm),"Boyfriend, boyfriend's family, my mom, my dad, my brother",9,4,4,9,0,0,0,4,4,,
1056,6430xeaeq12,FF,forward,1,Thursday,Tuesday,morning,2,3,4,14669.615,Morning (until noon),my brother,1,1,0,1,0,0,0,0,1,,
1056,6430xeaeq13,FF,forward,1,Thursday,Tuesday,midday,2,3,5,6643.265,Midday (noon - 6 pm),"my brother, my dad",2,1,0,2,0,0,0,0,1,,
1056,6430xeaeq14,FF,forward,1,Thursday,Tuesday,evening,2,3,6,6665.015,Evening (after 6 pm),"my brother, my mom, my dad",3,2,1,3,0,0,0,1,2,,
1056,6430xeaeq15,FF,forward,1,Thursday,Wednesday,morning,3,2,7,15970.05,Morning (until noon),my brother,1,1,0,1,0,0,0,0,1,,
1056,6430xeaeq16,FF,forward,1,Thursday,Wednesday,midday,3,2,8,8657.55,Midday (noon - 6 pm),"my brother, my dad",2,1,0,2,0,0,0,0,1,,
1056,6430xeaeq17,FF,forward,1,Thursday,Wednesday,evening,3,2,9,6968.27,Evening (after 6 pm),"my brother, my mom, my dad",3,1,0,3,0,0,0,0,1,,
1056,6430xeaeq18,FF,forward,1,Thursday,Thursday,morning,4,1,10,6766.625,Morning (until noon),my brother,1,1,0,1,0,0,0,0,1,,
1056,6430xeaeq19,FF,forward,1,Thursday,Thursday,midday,4,1,11,7602.445,Midday (noon - 6 pm),nobody,0,0,0,0,0,0,0,0,0,,
1056,6430xeaeq20,FF,forward,1,Thursday,Thursday,evening,4,1,12,4822.525,Evening (after 6 pm),not applicable ,0,0,0,0,0,0,0,0,0,,
1056,6430xeaeq21,FF,forward,2,Thursday,Monday,morning,1,4,13,13052.215,Morning (until noon),my brother,1,1,0,1,0,0,0,0,1,,
1056,6430xeaeq22,FF,forward,2,Thursday,Monday,midday,1,4,14,24107.51,Midday (noon - 6 pm),"my brother, my boyfriend, my boyfriend's family (his mom, dad, sister, brothers (2))",7,7,1,7,0,0,0,1,7,,
1056,6430xeaeq23,FF,forward,2,Thursday,Monday,evening,1,4,15,27306.945,Evening (after 6 pm),"my boyfriend, my boyfriend's family, my brother, my mom, my dad",9,4,0,9,0,0,0,0,4,,
1056,6430xeaeq24,FF,forward,2,Thursday,Tuesday,morning,2,3,16,4296.505,Morning (until noon),my brother,1,1,0,1,0,0,0,0,1,,
1056,6430xeaeq25,FF,forward,2,Thursday,Tuesday,midday,2,3,17,4669.48,Midday (noon - 6 pm),"my brother, my dad",2,1,0,2,0,0,0,0,1,,
1056,6430xeaeq26,FF,forward,2,Thursday,Tuesday,evening,2,3,18,5784.525,Evening (after 6 pm),"my brother, my mom, my dad",3,2,0,3,0,0,0,0,2,,
1056,6430xeaeq27,FF,forward,2,Thursday,Wednesday,morning,3,2,19,5869.255,Morning (until noon),my brother,1,1,0,1,0,0,0,0,1,,
1056,6430xeaeq28,FF,forward,2,Thursday,Wednesday,midday,3,2,20,4501.05,Midday (noon - 6 pm),"my brother, my dad",2,1,0,2,0,0,0,0,1,,
1056,6430xeaeq29,FF,forward,2,Thursday,Wednesday,evening,3,2,21,7782.83,Evening (after 6 pm),"my brother, my mom, my dad",3,0,0,3,0,0,0,0,0,,
1056,6430xeaeq30,FF,forward,2,Thursday,Thursday,morning,4,1,22,5369,Morning (until noon),my brother,1,1,0,1,0,0,0,0,1,,
1056,6430xeaeq31,FF,forward,2,Thursday,Thursday,midday,4,1,23,3767.895,Midday (noon - 6 pm),nobody,0,0,0,0,0,0,0,0,0,,
1056,6430xeaeq32,FF,forward,2,Thursday,Thursday,evening,4,1,24,4225.075,Evening (after 6 pm),not applicable,0,0,0,0,0,0,0,0,0,,
1057,adebted8an,FB,forward,1,Monday,Friday,morning,1,4,1,39328.4,Morning (until noon),no one,0,0,0,0,0,0,0,0,0,,
1057,adebted8an,FB,forward,1,Monday,Friday,midday,1,4,2,30849.58,Midday (noon - 6 pm),cheyanne,1,1,1,1,0,0,0,1,1,,
1057,adebted8an,FB,forward,1,Monday,Friday,evening,1,4,3,18661.34,Evening (after 6 pm),"cheyanne , her bf ",2,1,1,2,0,0,0,1,1,,
1057,adebted8an,FB,forward,1,Monday,Saturday,morning,2,3,4,12573.61,Morning (until noon),"Emily, Cheyanne",2,2,1,2,0,0,0,1,2,,
1057,adebted8an,FB,forward,1,Monday,Saturday,midday,2,3,5,29598.465,Midday (noon - 6 pm),"Emily, Lynn, Caylynn",3,2,2,3,0,0,0,2,2,,
1057,adebted8an,FB,forward,1,Monday,Saturday,evening,2,3,6,3711.06,Evening (after 6 pm),Cheyanne,1,0,0,1,0,0,0,0,0,,
1057,adebted8an,FB,forward,1,Monday,Sunday,morning,3,2,7,9935.505,Morning (until noon),no one,0,0,0,0,0,0,0,0,0,,
1057,adebted8an,FB,forward,1,Monday,Sunday,midday,3,2,8,20354.395,Midday (noon - 6 pm),"Emily, Caylynn, Katelyn, Myles, Cheyanne",5,5,2,5,0,0,0,2,5,,
1057,adebted8an,FB,forward,1,Monday,Sunday,evening,3,2,9,10291.94,Evening (after 6 pm),"cheyanne, her bf",2,0,0,2,0,0,0,0,0,,
1057,adebted8an,FB,forward,1,Monday,Monday,morning,4,1,10,8482.165,Morning (until noon),Cheyanne,1,1,0,1,0,0,0,0,1,,
1057,adebted8an,FB,forward,1,Monday,Monday,midday,4,1,11,12052.545,Midday (noon - 6 pm),not time yet,0,0,0,0,0,0,0,0,0,,
1057,adebted8an,FB,forward,1,Monday,Monday,evening,4,1,12,4723.355,Evening (after 6 pm),not time yet,0,0,0,0,0,0,0,0,0,,
1057,adebted8an,FB,backward,2,Monday,Monday,evening,1,1,13,11286.88,Evening (after 6 pm),has not happened yet,0,0,0,0,0,0,0,0,0,,
1057,adebted8an,FB,backward,2,Monday,Monday,midday,1,1,14,7911.18,Midday (noon - 6 pm),cheyanne,1,1,0,1,0,0,0,0,1,,
1057,adebted8an,FB,backward,2,Monday,Monday,morning,1,1,15,10583.375,Morning (until noon),cheyanne,1,1,0,1,0,0,0,0,1,,
1057,adebted8an,FB,backward,2,Monday,Sunday,evening,2,2,16,6815.74,Evening (after 6 pm),"cheyanne, her bf",2,2,0,2,0,0,0,0,2,,
1057,adebted8an,FB,backward,2,Monday,Sunday,midday,2,2,17,16542.95,Midday (noon - 6 pm),"emily, katelyn, caylynn, miles",4,3,1,4,0,0,0,1,3,,
1057,adebted8an,FB,backward,2,Monday,Sunday,morning,2,2,18,12707.565,Morning (until noon),no one,0,0,0,0,0,0,0,0,0,,
1057,adebted8an,FB,backward,2,Monday,Saturday,evening,3,3,19,6456.625,Evening (after 6 pm),cheyanne,1,1,0,1,0,0,0,0,1,,
1057,adebted8an,FB,backward,2,Monday,Saturday,midday,3,3,20,21111.505,Midday (noon - 6 pm),"lynn, caylynn, emily, yadiliz",4,4,1,4,0,0,0,1,4,,
1057,adebted8an,FB,backward,2,Monday,Saturday,morning,3,3,21,6525.945,Morning (until noon),cheyanne,1,0,0,1,0,0,0,0,0,,
1057,adebted8an,FB,backward,2,Monday,Friday,evening,4,4,22,11617.605,Evening (after 6 pm),cheyanne,1,1,0,1,0,0,0,0,1,,
1057,adebted8an,FB,backward,2,Monday,Friday,midday,4,4,23,16731.065,Midday (noon - 6 pm),cheyanne,1,0,0,1,0,0,0,0,0,,
1057,adebted8an,FB,backward,2,Monday,Friday,morning,4,4,24,3049.47,Morning (until noon),cheyanne,1,0,0,1,0,0,0,0,0,,
1058,brro57bus4,FB,forward,1,Saturday,Wednesday,morning,1,4,1,177137.755,Morning (until noon),1.Zhang  Intern 2.Wang,2,2,2,2,0,0,0,2,2,,
1058,brro57bus5,FB,forward,1,Saturday,Wednesday,midday,1,4,2,234443.57,Midday (noon - 6 pm),"5. The front desk at restaurant, 6. Jin, my friend who had lunch with me, 7. The front desk at milk tea shop, 8. The salesperson at Zara., 9. The cashier at 711",5,5,5,1,4,4,4,1,1,,
1058,brro57bus6,FB,forward,1,Saturday,Wednesday,evening,1,4,3,100290.89,Evening (after 6 pm),"10. My mom, 11. the old lady who picked up the boxes next to the garbage can., 12. The man in the express station",3,2,2,1,2,2,2,0,0,,
1058,brro57bus7,FB,forward,1,Saturday,Thursday,morning,2,3,4,186063.59,Morning (until noon),"1.Woman who ask me the direction while waiting for the subway., 2. Jin, friend that I met yesterday., 3.Zi, one of another friend., 4. Ding, member of an idol group(celebrity). Both Jin, Zi and me are his fans., 5. Other fans, 6. The cashier at convenience store., 7. Another cashier at another convenience store., 8. Taxi driver",9,9,8,3,6,4,6,4,3,,
1058,brro57bus8,FB,forward,1,Saturday,Thursday,midday,2,3,5,103340.65,Midday (noon - 6 pm),"9. Cashier at the restaurant., 10. Cashier at the bookstore., 11. My mom",3,2,2,1,2,1,1,1,1,,
1058,brro57bus9,FB,forward,1,Saturday,Thursday,evening,2,3,6,7519.77,Evening (after 6 pm),no one,0,0,0,0,0,0,0,0,0,,
1058,brro57bus10,FB,forward,1,Saturday,Friday,morning,3,2,7,26886.58,Morning (until noon),No one,0,0,0,0,0,0,0,0,0,,
1058,brro57bus11,FB,forward,1,Saturday,Friday,midday,3,2,8,58581.375,Midday (noon - 6 pm),"1. The man at the convenience store in my building, 2. The man in the express delivery station, 3.My mom",3,3,2,1,2,1,2,1,1,,
1058,brro57bus12,FB,forward,1,Saturday,Friday,evening,3,2,9,3159.285,Evening (after 6 pm),no one,0,0,0,0,0,0,0,0,0,,
1058,brro57bus13,FB,forward,1,Saturday,Saturday,morning,4,1,10,5081.4,Morning (until noon),No one,0,0,0,0,0,0,0,0,0,,
1058,brro57bus14,FB,forward,1,Saturday,Saturday,midday,4,1,11,3552.32,Midday (noon - 6 pm),No one,0,0,0,0,0,0,0,0,0,,
1058,brro57bus15,FB,forward,1,Saturday,Saturday,evening,4,1,12,45918.4,Evening (after 6 pm),"1. Taxi driver., 2. Cashier at the bar, 3. Cashier at the restaurant",3,3,1,0,3,1,3,0,0,,
1058,brro57bus16,FB,backward,2,Saturday,Saturday,evening,1,1,13,25320.3,Evening (after 6 pm),"1. Taxi driver, 2.Cashier at the bar, 3. Cashier at the resturant",3,3,1,0,3,1,3,0,0,,
1058,brro57bus17,FB,backward,2,Saturday,Saturday,midday,1,1,14,4038.2,Midday (noon - 6 pm),no one,0,0,0,0,0,0,0,0,0,,
1058,brro57bus18,FB,backward,2,Saturday,Saturday,morning,1,1,15,2610.19,Morning (until noon),no one,0,0,0,0,0,0,0,0,0,,
1058,brro57bus19,FB,backward,2,Saturday,Friday,evening,2,2,16,6545.755,Evening (after 6 pm),no one,0,0,0,0,0,0,0,0,0,,
1058,brro57bus20,FB,backward,2,Saturday,Friday,midday,2,2,17,44680.145,Midday (noon - 6 pm),"1.The man in the convenience store in my building, 2. The man at the express delivery station, 3. My mom",3,3,0,1,2,0,2,0,1,,
1058,brro57bus21,FB,backward,2,Saturday,Friday,morning,2,2,18,2981.32,Morning (until noon),no one,0,0,0,0,0,0,0,0,0,,
1058,brro57bus22,FB,backward,2,Saturday,Thursday,evening,3,3,19,13162.135,Evening (after 6 pm),no one,0,0,0,0,0,0,0,0,0,,
1058,brro57bus23,FB,backward,2,Saturday,Thursday,midday,3,3,20,37216.21,Midday (noon - 6 pm),"1. The cashier at the restaurant, 2. The cashier at the book store.",2,2,0,0,2,0,2,0,0,,
1058,brro57bus24,FB,backward,2,Saturday,Thursday,morning,3,3,21,123995.005,Morning (until noon),"1. Woman who asked me for direction while I was waiting for the subway., 2. Jin, my friend., 3. Zi, my friend, 4. Ding, member of an idol group(celebrity). All three of us are his fans., 5. Other fans., 6. The cashier in the convenience store., 7. Another cashier in another convenience store., 8. Taxi driver",8,6,0,3,5,0,3,0,3,,
1058,brro57bus25,FB,backward,2,Saturday,Wednesday,evening,4,4,22,473036.15,Evening (after 6 pm),"1. My mom, 2. The man at the express delivery station., 3. The old lady who pick up boxes next to the garbage can.",3,3,0,1,2,0,2,0,1,,
1058,brro57bus26,FB,backward,2,Saturday,Wednesday,midday,4,4,23,97883.935,Midday (noon - 6 pm),"4. The cashier at the restaurant., 5.Jin, my friend who had lunch with me., 6. The cashier at the milk tea store., 7. The sales person at Zara., ",4,1,0,1,3,0,1,0,0,,
1058,brro57bus27,FB,backward,2,Saturday,Wednesday,morning,4,4,24,49096.565,Morning (until noon),"8. Wang, intern., 9. Zhang, intern., 10. The girl at the front desk of the company., 11. The man who is in charge of record the information of intern.",4,2,2,1,3,2,2,0,0,,
1059,bsl7ov17c8,BB,backward,1,Monday,Monday,evening,1,1,1,8743.585,Evening (after 6 pm),No one,0,0,0,0,0,0,0,0,0,,
1059,bsl7ov17c9,BB,backward,1,Monday,Monday,midday,1,1,2,6293.47,Midday (noon - 6 pm),No one ,0,0,0,0,0,0,0,0,0,,
1059,bsl7ov17c10,BB,backward,1,Monday,Monday,morning,1,1,3,4109.415,Morning (until noon),No one,0,0,0,0,0,0,0,0,0,,
1059,bsl7ov17c11,BB,backward,1,Monday,Sunday,evening,2,2,4,6217.87,Evening (after 6 pm),No one,0,0,0,0,0,0,0,0,0,,
1059,bsl7ov17c12,BB,backward,1,Monday,Sunday,midday,2,2,5,6236.225,Midday (noon - 6 pm),No one,0,0,0,0,0,0,0,0,0,,
1059,bsl7ov17c13,BB,backward,1,Monday,Sunday,morning,2,2,6,9359.76,Morning (until noon),Grocery Store Cashier ,1,1,1,0,1,1,1,0,0,,
1059,bsl7ov17c14,BB,backward,1,Monday,Saturday,evening,3,3,7,10520.64,Evening (after 6 pm),"Katya, Robin, and Allie ",3,3,3,3,0,0,0,3,3,,
1059,bsl7ov17c15,BB,backward,1,Monday,Saturday,midday,3,3,8,9185.85,Midday (noon - 6 pm),"Katya, Allie, Robin, and Ari ",4,1,1,4,0,0,0,1,1,,
1059,bsl7ov17c16,BB,backward,1,Monday,Saturday,morning,3,3,9,11223.215,Morning (until noon),"Katya, Allie, Robin, and Ari ",4,0,0,4,0,0,0,0,0,,
1059,bsl7ov17c17,BB,backward,1,Monday,Friday,evening,4,4,10,11284.065,Evening (after 6 pm),"Katya, Allie, and Robin",3,3,0,3,0,0,0,0,3,,
1059,bsl7ov17c18,BB,backward,1,Monday,Friday,midday,4,4,11,7367.165,Midday (noon - 6 pm),Katya,1,0,0,1,0,0,0,0,0,,
1059,bsl7ov17c19,BB,backward,1,Monday,Friday,morning,4,4,12,2759.495,Morning (until noon),No one,0,0,0,0,0,0,0,0,0,,
1059,bsl7ov17c20,BB,backward,2,Monday,Monday,evening,1,1,13,5139.93,Evening (after 6 pm),No one,0,0,0,0,0,0,0,0,0,,
1059,bsl7ov17c21,BB,backward,2,Monday,Monday,midday,1,1,14,2811.17,Midday (noon - 6 pm),No one,0,0,0,0,0,0,0,0,0,,
1059,bsl7ov17c22,BB,backward,2,Monday,Monday,morning,1,1,15,3008.55,Morning (until noon),No one,0,0,0,0,0,0,0,0,0,,
1059,bsl7ov17c23,BB,backward,2,Monday,Sunday,evening,2,2,16,4239.55,Evening (after 6 pm),No one,0,0,0,0,0,0,0,0,0,,
1059,bsl7ov17c24,BB,backward,2,Monday,Sunday,midday,2,2,17,3342.8,Midday (noon - 6 pm),No one,0,0,0,0,0,0,0,0,0,,
1059,bsl7ov17c25,BB,backward,2,Monday,Sunday,morning,2,2,18,9851.36,Morning (until noon),Grocery Store Cashier ,1,1,0,0,1,0,1,0,0,,
